dbid,Name
DB00252," Elepsindon
"
DB00252," Enkelfel
"
DB00252," Epamin
"
DB00252," Epanutin
"
DB00252," Epasmir 5
"
DB00252," Epdantoin Simple
"
DB00252," Epdantoine simple
"
DB00252," Epelin
"
DB00252," Epifenyl
"
DB00252," Epihydan
"
DB00252," Epilan
"
DB00252," Epilan D
"
DB00252," Epilan-D
"
DB00252," Epilantin
"
DB00252," Epinat
"
DB00252," Epised
"
DB00252," Eptal
"
DB00252," Eptoin
"
DB00252," Fenantoin
"
DB00252," Fenidantoin s
"
DB00252," Fentoin
"
DB00252," Fenylepsin
"
DB00252," Fenytoin Dak
"
DB00252," Fenytoine
"
DB00252," Gerot-epilan-D
"
DB00252," Hidan
"
DB00252," Hidantal
"
DB00252," Hidantilo
"
DB00252," Hidantina
"
DB00252," Hidantina senosian
"
DB00252," Hidantina vitoria
"
DB00252," Hidantomin
"
DB00252," Hindatal
"
DB00252," Hydantal
"
DB00252," Hydantin
"
DB00252," Hydantoin
"
DB00252," Hydantoinal
"
DB00252," Hydantol
"
DB00252," Ictalis simple
"
DB00252," Idantoil
"
DB00252," Idantoin
"
DB00252," Iphenylhydantoin
"
DB00252," Kessodanten
"
DB00252," Labopal
"
DB00252," Lehydan
"
DB00252," Lepitoin
"
DB00252," Lepsin
"
DB00252," Mesantoin
"
DB00252," Minetoin
"
DB00252," Neos-Hidantoina
"
DB00252," Neosidantoina
"
DB00252," Novantoina
"
DB00252," Novophenytoin
"
DB00252," Om hidantoina simple
"
DB00252," Om-Hydantoine
"
DB00252," Oxylan
"
DB00252," Phanantin
"
DB00252," Phanatine
"
DB00252," Phenatine
"
DB00252," Phenatoine
"
DB00252," Phenhydan
"
DB00252," Phenhydanin
"
DB00252," Phenitoin
"
DB00252," Phentoin
"
DB00252," Phentytoin
"
DB00252," Phenytex
"
DB00252," Phenytoin AWD
"
DB00252," Phenytoin-Gerot
"
DB00252," Prompt Phenytoin Sodium
"
DB00252," Ritmenal
"
DB00252," Saceril
"
DB00252," Sanepil
"
DB00252," Silantin
"
DB00252," Sinergina
"
DB00252," Sodanthon
"
DB00252," Sodantoin
"
DB00252," Sodanton
"
DB00252," Solantin
"
DB00252," Solantoin
"
DB00252," Solantyl
"
DB00252," Sylantoic
"
DB00252," Tacosal
"
DB00252," Thilophenyl
"
DB00252," TOIN
"
DB00252," Toin unicelles
"
DB00252," Zentronal
"
DB00252," Zentropil
"
DB00252,"5.5-diphenylhydantoin
"
DB00252," 5.5-Dwufenylohydantoina
"
DB00252," Difenilhidantoina 
"
DB00252," Dihydantoin
"
DB00252," Diphenylan Sodium
"
DB00252," Diphenylhydantoin
"
DB00252," Diphenylhydantoine 
"
DB00252," Diphenylhydatanoin
"
DB00252," Fenitoina 
"
DB00252," Phenytoin Sodium
"
DB00252," Phenytoine
"
DB00252," Phenytoine 
"
DB00252," Phenytoinum 
"
DB00987,"Cytarabine
"
DB00987,"Alexan
"
DB00987," AR3
"
DB00987," Arabitin
"
DB00987," Arafcyt
"
DB00987," Cytarbel
"
DB00987," Cytosar
"
DB00987," Cytosar-U
"
DB00987," Depocyt
"
DB00987," Depocyt (liposomal)
"
DB00987," Erpalfa
"
DB00987," Iretin
"
DB00987," Spongocytidine
"
DB00987," Tarabine
"
DB00987," Udicil
"
DB00987,"Ara-C
"
DB00987," Arabinocytidine
"
DB00987," Arabinofuranosylcytosine
"
DB00987," Arabinosylcytosine
"
DB00987," AraC
"
DB00987," Aracytidine
"
DB00987," Aracytin
"
DB00987," Aracytine
"
DB00987," beta-Arabinosylcytosine
"
DB00987," Beta-cytosine arabinoside
"
DB00987," beta-D-Arabinosylcytosine
"
DB00987," Citarabina 
"
DB00987," Cytarabin
"
DB00987," Cytarabina
"
DB00987," cytarabine liposome injection
"
DB00987," Cytarabinoside
"
DB00987," Cytarabinum 
"
DB00987," Cytosine 1-beta-D-arabinofuranoside
"
DB00987," Cytosine arabinofuranoside
"
DB00987," Cytosine arabinose
"
DB00987," Cytosine arabinoside
"
DB00987," Cytosine beta-D-arabinoside
"
DB00987," Cytosine-1-beta-D-arabinofuranoside
"
DB00987," Cytosine-beta-arabinoside
"
DB00987," Cytosine-beta-D-arabinofuranoside
"
DB00987," Cytosine. beta-D-arabinoside
"
DB00615,"Rifabutin
"
DB00615,"Alfacid
"
DB00615," Ansamycin
"
DB00615," Mycobutin
"
DB00615,"Ansatipin
"
DB00615," Ansatipine
"
DB00615," Antibiotic LM 427
"
DB00615," RBT
"
DB00615," Rifabutina 
"
DB00615," Rifabutine 
"
DB00615," Rifabutinum 
"
DB00590,"Doxazosin
"
DB00590,"Alfadil
"
DB00590," Cardenalin
"
DB00590," Cardular
"
DB00590," Cardura
"
DB00590," Cardura XL
"
DB00590," Cardura-1
"
DB00590," Cardura-2
"
DB00590," Cardura-4
"
DB00590," Carduran
"
DB00590," Diblocin
"
DB00590," Normothen
"
DB00590," Supressin
"
DB00590,"Doxazosin mesilate
"
DB00590," Doxazosin mesylate
"
DB00802,"Alfentanil
"
DB00802,"Alfenta
"
DB00802,"Alfentanilum 
"
DB00802," Alfentanyl
"
DB00018,"Interferon alfa-n3
"
DB00018,"Alferon (Interferon Sciences Inc.)
"
DB00018," Alferon LDO
"
DB00018," Alferon N Injection
"
DB01437,"Glutethimide
"
DB01437,"Alfimid
"
DB01437," Doriden
"
DB01437," Elrodorm
"
DB01437," Gimid
"
DB01437," Glimid
"
DB01437," Noxiron
"
DB01437," Noxyron
"
DB01437," Ondasil
"
DB01437," Rigenox
"
DB01437," Sarodormin
"
DB01437,"Glutathimid
"
DB01437," Glutethimid
"
DB01437," Glutetimid
"
DB01437," Glutetimide
"
DB01437," Gluthetimide
"
DB00698,"Nitrofurantoin
"
DB00698,"Alfuran
"
DB00698," Apo-Nitrofurantoin
"
DB00698," Benkfuran
"
DB00698," Berkfurin
"
DB00698," Ceduran
"
DB00698," Chemiofuran
"
DB00698," Cistofuran
"
DB00698," Cyantin
"
DB00698," Cystit
"
DB00698," Dantafur
"
DB00698," Fua Med
"
DB00698," Fuamed
"
DB00698," Fur-Ren
"
DB00698," Furabid
"
DB00698," Furachel
"
DB00698," Furadantin
"
DB00698," Furadantin Retard
"
DB00698," Furadantina MC
"
DB00698," Furadantine
"
DB00698," Furadantine Mc
"
DB00698," Furadantine-Mc
"
DB00698," Furadantoin
"
DB00698," Furadoin
"
DB00698," Furadoine
"
DB00698," Furadonin
"
DB00698," Furadonine
"
DB00698," Furadontin
"
DB00698," Furalan
"
DB00698," Furaloid
"
DB00698," Furan
"
DB00698," Furanite
"
DB00698," Furantoin
"
DB00698," Furantoina
"
DB00698," Furatoin
"
DB00698," Furedan
"
DB00698," Furina
"
DB00698," Furobactina
"
DB00698," Furophen T
"
DB00698," Furophen T-Caps
"
DB00698," Gerofuran
"
DB00698," It-Uran
"
DB00698," Ituran
"
DB00698," Ivadantin
"
DB00698," Macpac
"
DB00698," Macrobid
"
DB00698," Macrodantin
"
DB00698," Macrodantina
"
DB00698," Macrofuran
"
DB00698," Macrofurin
"
DB00698," N-Toin
"
DB00698," Nierofu
"
DB00698," Nifurantin
"
DB00698," Nitoin
"
DB00698," Nitrex
"
DB00698," Nitrofan
"
DB00698," Nitrofur-C
"
DB00698," Nitrofuradantin
"
DB00698," Novo-Furantoin
"
DB00698," Novofuran
"
DB00698," Orafuran
"
DB00698," Parfuran
"
DB00698," Phenurin
"
DB00698," Ro-Antoin
"
DB00698," Siraliden
"
DB00698," Trantoin
"
DB00698," Uerineks
"
DB00698," Upiol
"
DB00698," Urantoin
"
DB00698," Urizept
"
DB00698," Uro-Selz
"
DB00698," Uro-Tablinen
"
DB00698," Urodin
"
DB00698," Urofuran
"
DB00698," Urofurin
"
DB00698," Urolisa
"
DB00698," Urolong
"
DB00698," USAF EA-2
"
DB00698," Uvaleral
"
DB00698," Welfurin
"
DB00698," Zoofurin
"
DB00647,"Propoxyphene
"
DB00647,"Algafan
"
DB00647," Antalvic
"
DB00647," Darvon
"
DB00647," Deprancol
"
DB00647," Depromic
"
DB00647," Dolene
"
DB00647," Dolocap
"
DB00647," Doloxen
"
DB00647," Doloxene
"
DB00647," Erantin
"
DB00647," Femadol
"
DB00647," Harmar
"
DB00647," Kesso-Gesic
"
DB00647," Propacet
"
DB00647," Prophene 65
"
DB00647," Propoxychel
"
DB00647," Propoxyphene HCl 65
"
DB00647," Proxagesic
"
DB00647,"D-Propoxyphene
"
DB00647," Dextropropoxyphene
"
DB00647," Dextropropoxyphene-M
"
DB00647," Dextroproxifeno
"
DB00647," Propoxyphene HCl
"
DB04817,"Dipyrone
"
DB04817,"Alginodia
"
DB04817," Algocalmin
"
DB04817," Algopyrine
"
DB04817," Analgin
"
DB04817," Barone
"
DB04817," Bonpyrin
"
DB04817," Conmel
"
DB04817," Di-podil
"
DB04817," Dimethone
"
DB04817," Diprofarn
"
DB04817," Farmolisina
"
DB04817," Fevonil
"
DB04817," Gifaril
"
DB04817," Keypyrone
"
DB04817," Metapyrin
"
DB04817," Methylmelubrin
"
DB04817," Metilon
"
DB04817," Narone
"
DB04817," Neo-melubrine
"
DB04817," Neomelurbrin
"
DB04817," Nevralgina
"
DB04817," Novaldin
"
DB04817," Novalgetol
"
DB04817," Novalgin
"
DB04817," Noveltex
"
DB04817," Optalgin
"
DB04817," Paralgin
"
DB04817," Pharmalgine
"
DB04817," Pyralgin
"
DB04817," Pyretin
"
DB04817," Pyrojec
"
DB04817," Sulpin
"
DB04817," Sulpyrin
"
DB04817," Sulpyrine
"
DB04817," Sulpyrinum
"
DB04817,"Aminopyrine sodium sulfonate
"
DB04817," Analgine
"
DB04817," Analginum
"
DB04817," ARPF
"
DB04817," Dipyrone monohydrate
"
DB04817," Meamizol sodico 
"
DB04817," Metamizol
"
DB04817," Metamizol monohydrate
"
DB04817," Metamizol sodico 
"
DB04817," Metamizole
"
DB04817," Metamizole sodique 
"
DB04817," Metamizole sodium
"
DB04817," Metamizolnatrium
"
DB04817," Metamizolo 
"
DB04817," Metamizolo sodico 
"
DB04817," Metamizolum
"
DB04817," Metamizolum natricum 
"
DB04817," Methylaminoantipyrine sodium methanesulfonate
"
DB04817," Methylaminophenyldimethylpyrazolone methanesulfonate sodium
"
DB01628,"Etoricoxib
"
DB01628,"Algix
"
DB01628," Arcoxia
"
DB01628," Nucoxia
"
DB01628," Tauxib
"
DB01628,"MK-663
"
DB01041,"Thalidomide
"
DB01041,"Algosediv
"
DB01041," Asidon 3
"
DB01041," Asmadion
"
DB01041," Asmaval
"
DB01041," Bonbrain
"
DB01041," Bonbrrin
"
DB01041," Calmore
"
DB01041," Calmorex
"
DB01041," Contergan
"
DB01041," Corronarobetin
"
DB01041," Distaval
"
DB01041," Distaxal
"
DB01041," Distoval
"
DB01041," Ectiluran
"
DB01041," Enterosediv
"
DB01041," Gastrinide
"
DB01041," Glupan
"
DB01041," Glutanon
"
DB01041," Grippex
"
DB01041," Hippuzon
"
DB01041," Imida-Lab
"
DB01041," Imidan
"
DB01041," Imidene
"
DB01041," Isomin
"
DB01041," Kedavon
"
DB01041," Kevadon
"
DB01041," Neaufatin
"
DB01041," Neosedyn
"
DB01041," Neosydyn
"
DB01041," Nerosedyn
"
DB01041," Neufatin
"
DB01041," Neurodyn
"
DB01041," Neurosedin
"
DB01041," Neurosedym
"
DB01041," Neurosedyn
"
DB01041," Nevrodyn
"
DB01041," Nibrol
"
DB01041," Noctosediv
"
DB01041," Noxodyn
"
DB01041," Pangul
"
DB01041," Pantosediv
"
DB01041," Poly-Giron
"
DB01041," Polygripan
"
DB01041," Predni-Sediv
"
DB01041," Pro-ban M
"
DB01041," Profarmil
"
DB01041," Psycholiquid
"
DB01041," Psychotablets
"
DB01041," Quetimid
"
DB01041," Quietoplex
"
DB01041," Sandormin
"
DB01041," Sedalis
"
DB01041," Sedalis sedi-lab
"
DB01041," Sedimide
"
DB01041," Sedin
"
DB01041," Sedisperil
"
DB01041," Sedoval
"
DB01041," Shin-naito S
"
DB01041," Shinnibrol
"
DB01041," Sleepan
"
DB01041," Slipro
"
DB01041," Softenil
"
DB01041," Softenon
"
DB01041," Talargan
"
DB01041," Talimol
"
DB01041," Talismol
"
DB01041," Telagan
"
DB01041," Telargan
"
DB01041," Telargean
"
DB01041," Tensival
"
DB01041," Thalin
"
DB01041," Thalinette
"
DB01041," Thalomid
"
DB01041," Theophilcholine
"
DB01041," Valgis
"
DB01041," Valgraine
"
DB01041," Yodomin
"
DB01041,"alpha-phthalimidoglutarimide
"
DB01041," N-Phthalimidoglutamic acid imide
"
DB01041," N-Phthaloylglutamimide
"
DB01041," N-Phthalylglutamic acid imide
"
DB01041," Thalidomine USP26
"
DB01246,"Trimeprazine
"
DB01246,"Alimezine
"
DB01246," Dosegran
"
DB01246," Doxergan
"
DB01246," Dysedon
"
DB01246," Imakol
"
DB01246," Panectyl
"
DB01246," Repetin
"
DB01246," Teralen
"
DB01246," Theralene
"
DB01246," Vallergan
"
DB01246,"Alimemazine
"
DB01246," Methylpromazine
"
DB01246," Trimeperazine
"
DB00642,"Pemetrexed
"
DB00642,"Alimta
"
DB00642,"LY231514
"
DB00642," Pemetrexed Disodium
"
DB01178,"Chlormezanone
"
DB01178,"Alinam
"
DB01178," Banabil-sintyal
"
DB01178," Banabin
"
DB01178," Banabin-Sintyal
"
DB01178," Banabin-syntyal
"
DB01178," Bisina
"
DB01178," Chlomedinon
"
DB01178," Clorilax
"
DB01178," Lobak
"
DB01178," Mio-Sed
"
DB01178," Miorilax
"
DB01178," Muskel
"
DB01178," Muskel-Trancopal
"
DB01178," Myolespen
"
DB01178," Phenarol
"
DB01178," Rexan
"
DB01178," Rilansyl
"
DB01178," Rilaquil
"
DB01178," Rilasol
"
DB01178," Rilassol
"
DB01178," Rilax
"
DB01178," Rillasol
"
DB01178," Supotran
"
DB01178," Suprotan
"
DB01178," Tanafol
"
DB01178," Trancopal
"
DB01178," Trancote
"
DB01178," Tranrilax
"
DB01178," Transanate
"
DB01178,"Chlormethazanone
"
DB01178," Chlormethazone
"
DB01178," Chlormezanon
"
DB01178," Chlormezanone 
"
DB01178," Chlormezanonum 
"
DB01178," Clormetazanone
"
DB01178," Clormetazon
"
DB01178," Clormezanona 
"
DB01178," Clormezanone 
"
DB01178," Dichloromethazanone
"
DB01178," Dichloromezanone
"
DB01178," dl-Chlormezanone
"
DB00507,"Nitazoxanide
"
DB00507,"Alinia
"
DB00507," Phavic-1
"
DB00507,"2-(Acetolyloxy)-N-(5-nitro-2-thiazolyl)benzamide
"
DB00507," 2-Acetyloxy-N-benzamide
"
DB00507," Nitazoxanid
"
DB00507," Nitazoxanida 
"
DB00507," Nitazoxanidum 
"
DB00507," Tizoxanide Glucuronide
"
DB00770,"Alprostadil
"
DB00770,"Alista
"
DB00770," Alprostadil Prostoglandin E1
"
DB00770," Alprox-TD
"
DB00770," Befar
"
DB00770," Caverject
"
DB00770," Edex
"
DB00770," Femprox
"
DB00770," l-Prostaglandin E1
"
DB00770," Muse
"
DB00770," PGE1
"
DB00770," Prink
"
DB00770," Prostaglandin E1
"
DB00770," Prostin VR
"
DB00770," Prostin VR Pediatric
"
DB00770," Topiglan
"
DB01042,"Melphalan
"
DB01042,"Alkeran
"
DB01042," L-PAM
"
DB01042," L-Phenylalanine mustard
"
DB01042," L-Sarcolysin
"
DB01042," L-Sarcolysine
"
DB01042," L-Sarkolysin
"
DB01042," Levofalan
"
DB01042," Melfalan
"
DB01042," Mephalan
"
DB01042," Phenylalanine mustard
"
DB01042," Phenylalanine nitrogen mustard
"
DB01042," Sarcolysine
"
DB01042," Sarkolysin
"
DB01049,"Ergoloid mesylate
"
DB01049,"Alkergot
"
DB01049," Circanol
"
DB01049," Co-Dergocrine Mesylate
"
DB01049," Deapril-ST
"
DB01049," Dihydroergotoxin Mesilat
"
DB01049," Dihydroergotoxin Mesylate
"
DB01049," Dihydroergotoxin Methanesulfonate
"
DB01049," Dihydroergotoxine Mesilate
"
DB01049," Dihydroergotoxine Mesylate
"
DB01049," Dihydroergotoxine Methanesulfonate
"
DB01049," Dihydroergotoxine Methanesulphonate
"
DB01049," Ergoloid Mesylates 
"
DB01049," Gerimal
"
DB01049," Hydergin
"
DB01049," Hydergine
"
DB01049," Hydergine LC
"
DB01049," Hydrogenated Ergot Alkaloids
"
DB01049," Ischelium
"
DB01049," Redergin
"
DB01049," Trigot
"
DB00950,"Fexofenadine
"
DB00950,"Allegra
"
DB00950," Allegra-D 12 Hour
"
DB00950," Allegra-D 24 Hour
"
DB00950,"Carboxyterfenadine
"
DB00950," Fexofenadine hydrochloride
"
DB00950," Fexofendine
"
DB00950," Terfenadine acid metabolite
"
DB00950," Terfenadine carboxylate
"
DB00950," Terfenadine-COOH
"
DB01114,"Chlorpheniramine
"
DB01114,"Aller-Chlor
"
DB01114," Allergican
"
DB01114," Allergisan
"
DB01114," Antagonate
"
DB01114," Chlo-Amine
"
DB01114," Chlor-Trimeton
"
DB01114," Chlor-Trimeton Allergy
"
DB01114," Chlor-Trimeton Repetabs
"
DB01114," Chlor-Tripolon
"
DB01114," Chloropiril
"
DB01114," Cloropiril
"
DB01114," Efidac 24 Chlorpheniramine Maleate
"
DB01114," Gen-Allerate
"
DB01114," Haynon
"
DB01114," Histadur
"
DB01114," Kloromin
"
DB01114," Mylaramine
"
DB01114," Novo-Pheniram
"
DB01114," Pediacare Allergy Formula
"
DB01114," Phenetron
"
DB01114," Piriton
"
DB01114," Polaramine
"
DB01114," Polaronil
"
DB01114," Pyridamal 100
"
DB01114," Telachlor
"
DB01114," Teldrin
"
DB01114,"Chloropheniramine
"
DB01114," Chlorophenylpyridamin
"
DB01114," Chlorophenylpyridamine
"
DB01114," Chloroprophenpyridamine
"
DB01114," Chlorphenamine
"
DB01114," Chlorpheniramine Maleate
"
DB01114," Chlorprophenpyridamine
"
DB01114," Clorfeniramina
"
DB01114," Dexchlorpheniramine
"
DB01114," Dexchlorpheniramine Maleate
"
DB01069,"Promethazine
"
DB01069,"Allergan
"
DB01069," Aprobit
"
DB01069," Avomine
"
DB01069," Dimapp
"
DB01069," Diphergan
"
DB01069," Diprazine
"
DB01069," Diprozin
"
DB01069," Dorme
"
DB01069," Duplamin
"
DB01069," Fargan
"
DB01069," Fellozine
"
DB01069," Fenazil
"
DB01069," Fenergan
"
DB01069," Fenetazina
"
DB01069," Genphen
"
DB01069," Hiberna
"
DB01069," Histargan
"
DB01069," Iergigan
"
DB01069," Isophenergan
"
DB01069," Lercigan
"
DB01069," Lergigan
"
DB01069," Mymethazine Fortis
"
DB01069," Phargan
"
DB01069," Phenargan
"
DB01069," Phencen
"
DB01069," Phenergan
"
DB01069," Phenergan Fortis
"
DB01069," Phensedyl
"
DB01069," Pilpophen
"
DB01069," Pipolphen
"
DB01069," Procit
"
DB01069," Prometasin
"
DB01069," Prometazin
"
DB01069," Prometh Fortis
"
DB01069," Prometh Plain
"
DB01069," Promethacon
"
DB01069," Promethaine
"
DB01069," Promethegan
"
DB01069," Prorex
"
DB01069," Protazine
"
DB01069," Provigan
"
DB01069," Pyrethia
"
DB01069," Pyrethiazine
"
DB01069," Remsed
"
DB01069," Romergan
"
DB01069," Tanidil
"
DB01069," Thiergan
"
DB01069," Valergine
"
DB01069," Vallergine
"
DB01069," Zipan-25
"
DB01069,"Isopromethazine
"
DB01069," Lilly 1516
"
DB01069," Proazaimine
"
DB01069," Proazamine
"
DB01069," Promazinamide
"
DB01069," Prometazine
"
DB01069," Promethazin
"
DB01069," Promethazine Hcl
"
DB01069," Promethiazine
"
DB01069," Promezathine
"
DB01069," Prothazin
"
DB01069," Prothazine
"
DB00748,"Carbinoxamine
"
DB00748,"Allergefon
"
DB00748," Clistin
"
DB00748," Rotoxamine
"
DB00748," Twiston
"
DB00748,"Carbinoxamine Maleate
"
DB00748," Paracarbinoxamine
"
DB00748," Paracarinoxamine
"
DB01146,"Diphenylpyraline
"
DB01146,"Allergen
"
DB01146," Belfene
"
DB01146," Dafen
"
DB01146," Dayfen
"
DB01146," Diafen
"
DB01146," Hispril
"
DB01146," Histryl
"
DB01146," Histyn
"
DB01146," Hystryl
"
DB01146," Lyssipoll
"
DB01146," Mepiben
"
DB01146," Neargal
"
DB01146,"Diphenylpyralamine
"
DB01146," Diphenylpyraline Hydrochloride
"
DB01146," Diphenylpyrilene
"
DB01083,"Orlistat
"
DB01083,"Alli
"
DB01083," Xenical
"
DB01083,"(-)-Tetrahydrolipstatin
"
DB01083," Orlipastat
"
DB01083," Orlipastatum 
"
DB01083," Tetrahydrolipstatin
"
DB00721,"Procaine
"
DB00721,"Allocaine
"
DB00721," Anticort
"
DB00721," Chloroprocaine Hcl
"
DB00721," Diethylaminoethyl P-Aminobenzoate
"
DB00721," Duracaine
"
DB00721," Gerovital
"
DB00721," Gerovital H-3
"
DB00721," Jenacain
"
DB00721," Jenacaine
"
DB00721," Neocaine
"
DB00721," Nesacaine
"
DB00721," Nissocaine
"
DB00721," Norocaine
"
DB00721," Novocain
"
DB00721," Novocaine
"
DB00721," P-Aminobenzoyldiethylaminoethanol
"
DB00721," Pfizerpen-As
"
DB00721," Procain
"
DB00721," Procaine Hcl
"
DB00721," Procaine Hydrochloride
"
DB00721," Procaine. Base
"
DB00721," Scurocaine
"
DB00721," Spinocaine
"
DB00721," Vitamin H3
"
DB00721,"procaine HCl
"
DB00586,"Diclofenac
"
DB00586,"Allvoran
"
DB00586," Apo-Diclo
"
DB00586," Assaren
"
DB00586," Benfofen
"
DB00586," Cataflam
"
DB00586," Delphimix
"
DB00586," Dichlofenac
"
DB00586," Dichronic
"
DB00586," Diclo-Phlogont
"
DB00586," Diclo-Puren
"
DB00586," Diclobenin
"
DB00586," Diclord
"
DB00586," Dicloreum
"
DB00586," Dolobasan
"
DB00586," Duravolten
"
DB00586," Dyloject
"
DB00586," Ecofenac
"
DB00586," Effekton
"
DB00586," Kriplex
"
DB00586," Neriodin
"
DB00586," Novapirina
"
DB00586," Novo-Difenac
"
DB00586," Novo-Difenac SR
"
DB00586," Nu-Diclo
"
DB00586," Pennsaid
"
DB00586," Primofenac
"
DB00586," Prophenatin
"
DB00586," ProSorb-D
"
DB00586," Rhumalgan
"
DB00586," Solaraze
"
DB00586," Solaraze T
"
DB00586," Tsudohmin
"
DB00586," Valetan
"
DB00586," Voldal
"
DB00586," Voltaren
"
DB00586," Voltaren Ophtha
"
DB00586," Voltaren Ophthalmic
"
DB00586," Voltaren Rapide
"
DB00586," Voltaren SR
"
DB00586," Voltaren-XR
"
DB00586," Voltarol
"
DB00586," Xenid
"
DB00586,"Diclofenac Acid
"
DB00586," Diclofenac Potassium
"
DB00586," Diclofenac Sodium
"
DB00586," ISV-205
"
DB01195,"Flecainide
"
DB01195,"Almarytm
"
DB01195," Apocard
"
DB01195," Ecrinal
"
DB01195," Fl—_»Écaine
"
DB01195," Tambocor
"
DB01195,"Flecainida 
"
DB01195," Flecainidum 
"
DB00186,"Lorazepam
"
DB00186,"Almazine
"
DB00186," Alzapam
"
DB00186," Anxiedin
"
DB00186," Aplacassee
"
DB00186," Ativan
"
DB00186," Bonatranquan
"
DB00186," Delormetazepam
"
DB00186," Emotival
"
DB00186," Idalprem
"
DB00186," Lorabenz
"
DB00186," Lorax
"
DB00186," Loraz
"
DB00186," Lorazepam Intensol
"
DB00186," Lorsilan
"
DB00186," Pro Dorm
"
DB00186," Psicopax
"
DB00186," Punktyl
"
DB00186," Quait
"
DB00186," Securit
"
DB00186," Sedatival
"
DB00186," Sedazin
"
DB00186," Somagerol
"
DB00186," Tavor
"
DB00186," Temesta
"
DB00186," Wypax
"
DB00186,"(+/-)-Lorazepam
"
DB00186," O-Chlorooxazepam
"
DB00186," O-Chloroxazepam
"
DB00918,"Almotriptan
"
DB00918,"Almogran
"
DB00918," Axert
"
DB00716,"Nedocromil
"
DB00716,"Alocril
"
DB00716," Nedocromil 
"
DB00716," Nedocromilo 
"
DB00716," Nedocromilum 
"
DB00716," Tilade
"
DB01595,"Nitrazepam
"
DB01595,"Alodorm
"
DB01595," Apo-nitrazepam tablets BP
"
DB01595," Apodorm
"
DB01595," Benzalin
"
DB01595," Calsamin
"
DB01595," Calsmin
"
DB01595," Cerson
"
DB01595," Dormin-5
"
DB01595," Dormo-puren
"
DB01595," Dumolid
"
DB01595," Eatan
"
DB01595," Eatan n
"
DB01595," Epibenzalin
"
DB01595," Epinelbon
"
DB01595," Eunoctin
"
DB01595," Eunoktin
"
DB01595," Gerson
"
DB01595," Hipnax
"
DB01595," Hipsal
"
DB01595," Ibrovek
"
DB01595," Imeson
"
DB01595," Imesont
"
DB01595," Insomin
"
DB01595," Ipersed
"
DB01595," LA 1 (VAN)
"
DB01595," Magadon
"
DB01595," Megadon
"
DB01595," Mitidin
"
DB01595," Mogadan
"
DB01595," Mogadon
"
DB01595," Mogadone
"
DB01595," Nelbon
"
DB01595," Nelmat
"
DB01595," Neozepam
"
DB01595," Neuchlonic
"
DB01595," Nitrados
"
DB01595," Nitravet
"
DB01595," Nitrazadon
"
DB01595," Nitrazepam-10
"
DB01595," Nitrazepam-5
"
DB01595," Nitrempax
"
DB01595," Nitrenpax
"
DB01595," Noctesed
"
DB01595," Pacisyn
"
DB01595," Paxisyn
"
DB01595," Pelson
"
DB01595," Persopit
"
DB01595," Radedorm
"
DB01595," Relact
"
DB01595," Remnos
"
DB01595," Sandoz nitrazepam
"
DB01595," Somitran
"
DB01595," Somnased
"
DB01595," Somnibel
"
DB01595," Somnite
"
DB01595," Sonebon
"
DB01595," Sonebon tofraniln a
"
DB01595," Sonnolin
"
DB01595," Surem
"
DB01595," Trazenin
"
DB01595," Unisomnia
"
DB01595,"1. 3-Dihydro-7-nitro-5-phenyl-2H-1.4-benzodiazepin-2-one
"
DB01595," 1.3-Dihydro-7-nitro-5-phenyl-2H-1.4-benzodiazepin-2-one
"
DB01595," 2.3-Dihydro-7-nitro-5-phenyl-1H-1.4-benzodiazepin-2-on
"
DB01595," 7-Nitro-1.3-dihydro-5-phenyl-2H-1.4-benzodiazepin-2-one
"
DB01595," 7-Nitro-5-phenyl-1.3-dihydro-2H-1.4-benzodiazepin-2-one
"
DB01595," 7-Nitro-5-phenyl-2.3-dihydro-1H-1.4-benzodiazepin-2-one
"
DB01595," N-desmethylnimetazepam
"
DB01595," Nitrazepamum 
"
DB00846,"Flurandrenolide
"
DB00846,"Alondra-F
"
DB00846," Cordran
"
DB00846," Drenison
"
DB00846," Drocort
"
DB00846," Haelan
"
DB00846," Haldrone-F
"
DB00846," Sermaka
"
DB00846,"Floudroxycortide
"
DB00846," Fludrossicortide 
"
DB00846," Fludroxicortida 
"
DB00846," Fludroxicortidum
"
DB00846," Fludroxycortide
"
DB00846," Fludroxycortidum 
"
DB00846," Fluorandrenolone
"
DB00846," Fluorandrenolone acetonide
"
DB00846," Flurandrenolone
"
DB00846," Flurandrenolone acetonide
"
DB00350,"Minoxidil
"
DB00350,"Alopexil
"
DB00350," Alostil
"
DB00350," Amexidil
"
DB00350," Apo-Gain
"
DB00350," Gen-Minoxidil
"
DB00350," Loniten
"
DB00350," Lonolox
"
DB00350," Minodyl
"
DB00350," Minoxigaine
"
DB00350," Minoximen
"
DB00350," Mintop
"
DB00350," Pierminox
"
DB00350," Prexidil
"
DB00350," Regaine
"
DB00350," Rogaine
"
DB00350," Rogaine Extra Strength for Men
"
DB00350," Rogaine for Men
"
DB00350," Rogaine for Women
"
DB00350," Theroxidil
"
DB00350," Tricoxidil
"
DB00350," Vanarex
"
DB00350,"Minossidile 
"
DB00350," Minoxidilum 
"
DB00793,"Haloprogin
"
DB00793,"Aloprogen
"
DB00793," Haloprogin 
"
DB00793," Haloprogina 
"
DB00793," Haloprogine 
"
DB00793," Haloproginum 
"
